freq	word
12	system*tow
2	szuburban
131	t
2	t&c
6	t-
1	t-100
6	t-150
2	t-250
12	t-350
1	t-350/5km/passenger
1	t-5
1	t-600
3	t-8500
6	t-bird
11	t-bucket
25	t-rock
5	t-top
13	t-tops
1	t.
1	t.D.I.
19	t/a
1	t/c
23	t100
27	t150
3	t2
3	t2000
139	t250
1	t258
6	t270
3	t300
22	t350
2	t350hd
4	t370
18	t4
1	t440
2	t444e
679	t5
1	t5500
1	t5turbo
429	t6
5	t600
1	t6500
9	t660
16	t680
1	t700
2	t7500
84	t8
16	t800
148	tC
2	ta
2	tacom
5680	tacoma
2	tacome
1	tacpoma
1	tads
2	tags
2	taho
2841	tahoe
1	tahoea
1	tahoez71
1	tailgate
1	tall
2	talon
1	tam
10	tandem
1	tandra
1	tansit
3	taoma
9	targa
1	tarsus
5	tarus
3	tastef"
1	tauring
1416	taurus
1	taurux
1	taycan
1	tb
8	tbird
2	tbucket
201	tc
1	tc2000
1	tc3
2	tc4500
29	tc5500
3	tc75
3	tc8500
1	tcscion
9	td
5	td6
761	tdi
1	team
1	tec
86	tech
1	tech/entertainment
6	technik
390	technology
70	telluride
1	telluridew
1	temp
8	tempest
5	tempo
3	temporales
2	temporary
17	tent*
1	tera
2	terazza
16	tercel
15	terra
1294	terrain
1	terran
1	terraplane
14	terrastar
33	terraza
1	terraza.
7	terrian
2	terrrain
13	texas
206	tfsi
1	tgdi
2	thames
5	theater
2	thermo
12	thing
34	third
1	this
13	thomas
1	thousands
1	thousands!!!
84	three
1	thrift
1	thund
310	thunderbird
421	ti
47	tiburon
12	tiger
1	tight,"
874	tiguan
1	tijuan
6	tilt
1	timimng
112	timing
2	tinted
1	tintop
1	tip
4	tiptronic
4	tiquan
3	tire
160	tires
1	tires!
25	tires*
5	tires**6.2l
12	tires*0-accidents*non
14	tires*60k
13	tires*graphics
31	tires*like
58	tires*new
12	tires*tinted
18	tires*trd
18	tires*tyger
10	tires*unicorn
8	tirew
1265	titan
557	titanium
1	titanium*ecoboost*c
2	title
1	title!
12	title*
46	tj
2	tk
741	tl
1	tl-
1	tl-s
1	tls
504	tlx
48	to
1	today
8	todos
1089	ton
2	ton,
1	tone
1	toof
1	tool
4	toolbox
54	top
42	topkick
1	tops
31	torino
1	tornoda
17	toronado
1	torpedo
9	torque
106	torrent
5	tou
269	touareg
4	touch
1	touchscreen,buckets,
2	tour
1	tour.
1	toureg
2	touri
51	tourin
2818	touring
31	touring-l
1	touring.
1	touringawd
5	touringmini
4	touringsedan
3	tourning
45	tourx
39	tow
1988	town
1	town&
7	town&country
2	town+and+country
1	town/country
7	townace
25	towncar
1	towns
1	townsman
1	toy
2	toyata
1	toyita
1	toyo's
1	toyots
1	toyoya
3	toyta
51	toytec
1	toytota
1	toyz
35	tr
2	tr3
1	tr4
14	tr6
5	tra
235	trac
47	track
67	tracker
1	trackhawk
1	tract
3	tractor
30	trade
40	trade*
14	trade*80k
12	trade*low
10	trademan
1	tradesm
1	tradesma
714	tradesman
1	tradesman"
1	tradesman*back
1	tradesman*v6,3.6l!"
3	tradesman/express
4	tradesmancrew
6	tradesmanextended
1	tradesmen
2	traihawk
74	trail
1	trailbalzer
1	trailblazee
803	trailblazer
1	trailblazer"
1	trailblazser
1	trailboss
14	trailer
1	trailer"
246	trailhawk
1	tran
3	tranist
118	trans
1	trans!"
4	trans-am
5	transam
2	transcraft
2552	transit
3	transit+connect
4	transit-150
38	transit-250
19	transit-350
17	transmission
6	transporter
3	transtar
1	trasit
1	travco
3	travel
2	travelall
1	travelmaster
1	travers
1	traversa
1500	traverse
1	travese
797	trax
1	trck
4	trcuk
999	trd
1	trd-sport
3	trd-sport,
1	trekker
22	trekking
1	trekkinghatchback
4	tremor
2	trendline
1	treverse
2	tri
107	tribeca
1	tribecca
1	tribue
142	tribute
2	tributo
15	trim*roof
1	trim:
1	triple
18	triton
45	triumph
1	triveca
1	trk,only"
1	trofeo
23	trooper
4	tru
4	truc
1167	truck
1	truck!"
3	truck"
4	truck,
10	trucks
17	trx
2	trx4
2	ts
265	tsi
1	tsi/premium
4	tss
511	tsx
179	tt
1	tt1.8t
8	tts
1	ttse
2	tuarus
1	tubdra
1	tuck
812	tucson
25	tudor
1	tunderbird
3475	tundra
17	tune
1	tune**
1	tuner
1	tur
677	turbo
7	turbo,
1	turbo/nav
2	turbocharged
2	turbodiesel
1	turcel
99	turismo
1	turn
3	turtle
2	turus
6	tuscan
1	tuscani
13	tuscon
1	tuscon-
1	tv
1	tvs
43	twin
1	twin-turbo
1	twinturbo
151	two
3	tx
12	tyger
178	type
2	type-r
9	type-s
1	types
1	typhoon
46	u
1	u-flow
5	ud
6	ud2600
5	ukon
5	ul
1	ulev
1	ulimited
1	ultimat
66	ultimate
3	ultimatesedan
141	ultra
3	under
1	unibody
6	unimog
5	universal
2	unknown
76	unlimi
1	unlimitd
2	unlimite
3585	unlimited
26	unlmited
4	unlmtd.
1	unlmted
172	up
17	up*
17	up*new
17	upgrade
17	upgraded
17	upland
95	uplander
18	upper
1	urban
1	urus
1	us
10	usa
1	used
2	uses
16	ut
1	ute
3	uti
16	util
1	utili
1	utilimaster
5	utilit
7564	utility
1	utlity
82	ux
307	v
2	v-
2	v-10
1	v-12
21	v-6
2	v-70
8	v-8
3	v-rod
1	v-series
1	v1
34	v10
1	v11
8	v12
1	v15
2	v3500
6	v40
33	v50
911	v6
1	v6"
1	v6(
11	v6,
3	v6,"
1	v6.
90	v60
1	v60cc
1	v65
5	v6crew
3	v6sedan
93	v70
3	v70r
315	v8
2	v8!
1	v8!!
4	v8)
1	v8extended
1	v8r
6	v90
6	va
1	vaan
2	val
9	valiant
2	valley
77	value
2	valves
2568	van
13	van"
1	van,
1	van/29km
1	van/bus
1	van/manufacturer's
1	van/only
78	vanagon
2	vanagon/campmobile
1	vandan
19	vanden
1	vandenplas
22	vandura
1	vandura/rally
1	vanette
2	vanquish
16	vans
6	vantage
1	vapor
1	variety
9	various
2	varvatos
1	vdc
3	ve
10	vega
15	vehicle
2	vehicles
5	vehicross
73	velar
5	veloce
1	velorex
544	veloster
1	velostor
1	venteur
15	ventilated
4	ventura
74	venture
22	venue
1	venva
367	venza
65	veracruz
257	verano
1	verao
4	verge
1	verona
1	verrano
1278	versa
1	versatility
1	version
10	very
2	vette
4	vhevy
8	vi
254	vibe
25	vic
1	vickey
3	vicky
341	victoria
10	view
2	viewfinder
10	vii
23	viii
1	viking
18	villager
9	ville
25	viper
1	virgin
6	vision
1	vista
35	vitara
2	vln
1	vlovo
1	vma
29	vmi
1	vn
41	vnl
1	vnl300
1	vnl630
1	vnl64t
2	vnl64t300
1	vnl64t630
11	vnl64t670
1	vnl64t780
3	vnl670
1	vnl780
2	vnm
1	vnm200
1	vnm630
2	vnm64t200
1	vokaro
1	volante
1	volare
1	volks
30	volkswagon
7	volkwagen
1	vollkswagen
3	volskwagen
2	volswagen
250	volt
1	volts
2	voltswagon
1	volunteers
2	vortec
43	voyager
13	vp
3	vpg
1	vpn
3	vr-4
5	vr4
28	vr6
1	vrx
2	vs
3	vsn
4	vspec
2	vsport
1	vt1100c2
2	vt1300cx
3	vt365
1	vt750c
2	vt750c2
9	vtec
1	vtech
4	vtx
2	vtx1300c
1	vtx1300s
1	vtx1800r
351	vue
1	vuw
2	vx
50	w
241	w/
6	w/1
1	w/18
2	w/1fl
4	w/1ls
82	w/1lt
12	w/1lt"
3	w/1lz
3	w/1lz"
2	w/1sa
3	w/1sb
4	w/1sd
1	w/1sf
3	w/1xf
1	w/2
1	w/22RE
1	w/2fl
6	w/2lt
3	w/2lt"
2	w/35
2	w/3lt
20	w/3rd
1	w/4
1	w/4sb
2	w/4x4
1	w/6.2
3	w/9'
15	w/a-spec
1	w/advanc
77	w/advance
1	w/advance/enterta
1	w/automatic
2	w/bench
4	w/black
3	w/blue
1	w/contrasting
1	w/convenience
28	w/dvd
2	w/dvdmini
1	w/e
2	w/ecoboost
2	w/front
1	w/g
2	w/hardtop
1	w/ho
23	w/honda
1	w/htd
1	w/jcw
2	w/lea
5	w/leather
2	w/limited
1	w/livery
1	w/lt
1	w/moonroof
1	w/n
3	w/nav
71	w/navi
44	w/navigation
1	w/navigation/
1	w/navisedan
8	w/new
4	w/o
9	w/power
5	w/premium
2	w/rack
28	w/range
12	w/records*no
13	w/res
1	w/se
1	w/side
1	w/skyact
1	w/sl
1	w/sle-1
5	w/sle-2
3	w/sliding
7	w/slt-1
4	w/slt-2
1	w/specialsedan
4	w/sport
1	w/sul
3	w/sulev
1	w/sunro
5	w/sunroof
12	w/t
1	w/tec
95	w/tech
380	w/technology
1	w/techsedan
4	w/techsuv
1	w/ulev
1	w/v6
2	w100
1	w114
1	w12
1	w124
1	w140
8	w150
12	w250
6	w300
1	w350
6	w3500
3	w4
26	w4500
1	w55
7	w5500
8	w900
2	w900l
3	wa
2	wabash
8	wag
15	wagen
6	wago
2209	wagon
1	wagon"""
1	wagon.
1	wagonBeetle
37	wagoneer
1	waldoch
1	walking
1	wanderer
1	want
1	war
31	warlock
6	warning"
1	warr
1	warran
3	warranty
8	warranty"
1	warrior
1	wars
1	watch
32	water
2	wayfarer
74	wb
1	wb"
40	wd
1	wdiebody
2	we
24	weather
20	weather-camera
11	weekender
1	welder
46	well
2	wells
13	western
37	westfalia
1	wf-32
6	wg
53	wgn
1	wh"
1	whee
60	wheel
13	wheel*cooled
1	wheel-front
34	wheelch
39	wheelcha
1	wheelchai
137	wheelchair
2	wheeler
51	wheels
8	wheels&tires
15	wheels&tires*
62	wheels*
18	wheels*center
26	wheels*chrome
12	wheels*deliver
28	wheels*leer
17	wheels*like
33	wheels*new
13	wheels*no
1	whippet
6	white
1	whole
1	wi
1	wia
3	wide
4	widow
1	wif
57	wifi
1	wild
2	wildcat
3	will
1	willeys
1	willies
1	willis
5	willy
1	willy's
134	willys
1	willy’s
3	winch
15	winch*
29	window
2	windows
15	windows"
12	windows*
4	windsor
58	windstar
1	windstard
2	wing
4	winnebago
1	winnie
5	winstar
1	winstar"
5	winter
1	wireless
105	with
1	wj
1	wolfburg
2	wolfsbur
78	wolfsburg
1	wor
420	work
1	work.
14	workhorse
1	workhourse/90km
2	workhouse
37	works
1	world
2	wow
2	wranger
1	wranget
1	wrangkwr
1	wrangle
8093	wrangler
1	wrangler/tj
1	wrangleryj
1	wranler
1	wranlger
1	wrecked
4	wrecker
1	wringler
1	wrnagler
1142	wrx
1	wrx-s**moon
3	wrx/awd
1	ws
22	ws6
28	wt
1	ww2
14	wwow"
412	x
1	x-3
2	x-5
18	x-ats*new
3	x-cab
1	x-cab,
6	x-drive
1	x-drive,
11	x-line
2	x-runner
51	x-type
459	x1
8	x1/9
61	x2
15	x2o
1132	x3
26	x31
4	x3si
87	x4
1757	x5
8	x5m
314	x6
2	x6m
1	x6~
4	x7
1	x900
25	xA
127	xB
203	xD
6	xDrive
52	xa
1	xamry
182	xb
33	xc
4	xc350l
50	xc40
498	xc60
213	xc70
471	xc90
15	xc90t6
9	xcab
1	xcab-4x4
2	xcs
369	xd
1	xd/sl
1	xdriv
1872	xdrive
1	xdrive**back
4	xdrive**navi*
1	xdrive,all
3	xdrive28d
346	xdrive28i
133	xdrive30i
99	xdrive35d
539	xdrive35i
56	xdrive40e
28	xdrive40i
5	xdrive48i
167	xdrive50i
345	xe
1	xe-v6
1	xer
368	xf
2	xfr
2	xg
5	xg300
10	xg350
3	xg350l
1	xg50
35	xi
2	xigt
152	xj
1	xj-l
1	xj-sc
8	xj-series
4	xj12
1	xj40
37	xj6
2	xj6l
45	xj8
10	xj8l
65	xjl
11	xjr
30	xjs
1	xjs12
1	xjsc
36	xk
1	xk-series
1	xk120
2	xk150
1	xk6
78	xk8
4	xke
7	xkr
3479	xl
1	xl!
2	xl"
4	xl,
1	xl,service
10	xl-7
1	xl-sle
1	xl/
1	xl/boom
1	xl/boxtruck/lift
1	xl/xls
2	xl1200x
1	xl1200x/forty-ei
1	xl2500
10	xl7
1053	xle
2	xle"
1	xle-awd
8	xle-nav
1	xle4
4	xlesedan
2	xlesuv
1	xline
28	xlr
2	xlreg
178	xls
2	xlsedan
1	xlssedan
2	xlssuv
5585	xlt
16	xlt"
1	xlt**back
2	xlt**lifted*cam!*v6,"
1	xlt**navi*back
1	xlt**v8,4.6l!!"
3	xlt,
1	xlt.
1	xlt/397miles/manufacturer's
2	xlt4wd
1	xlt_4x4
29	xltcrew
5	xltextended
6	xltsuv
1	xp
1	xplorer
117	xr
1	xr-7
1	xr2
2	xr4ti
21	xr7
25	xrs
12	xs
189	xse
1	xst,
48	xt
1	xt-4
503	xt4
400	xt5
56	xt6
1	xtd
514	xterra
1	xtl
1	xtnd.
72	xtr
6	xtra
23	xtracab
1	xtravan
7	xtreme
363	xts
2	xts4
3	xtype
15	xuv
308	xv
1	xz2
6	y
1	yamaha
1	yanase
3	yard
1	yari
432	yaris
1	yea
1	yeah
15	year
2	years
1	yenko
1	yeoman
1	yf7
38	yj
1	ykuon
1	ylimited
95	yokohama
1	yokon
1	york/new
18	yorker
1	you
1	your
2482	yukon
1	yukonslt
1	yukun
1	yulon
1	yundai
1	yz
1	yzf
1	yzfr3
15	z
3	z-28
3	z-3
65	z-71
1	z/28
52	z06
1	z07
1	z17
3	z24
1	z26
123	z28
120	z3
4	z34
1	z3m
276	z4
89	z51
1	z60
1	z600
7	z66
2	z7
721	z71
2	z71**leathe
1	z71**v8,5.3"
1	z71/ltz
2	z85
1	zdm
4	zdx
19	zephyr
12	zero
3	zhp
1	zj
53	zl1
2	zlt
1	zo6
1	zr-1
10	zr1
63	zr2
1	zr2**lifted*
2	zr5
10	zts
4	ztw
5	zx
7	zx2
35	zx3
34	zx4
11	zx5
3	zxw
34	|
1	–
23	♿
2	￼
1	🔥
1	Х5М
2	♦ALL
1	🔥GMC
1	“s”
1	𝓶𝓵
2	🚙🚙
1	​​sorento
1	𝓫𝓮𝓷𝔃
1	𝓜𝓮𝓻𝓬𝓮𝓭𝓮𝓼
